Group2,Marker,Group1,Date,Session,Treatment,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,R1,Rank1,R2,Rank2,R0,Rank0,Group0,Type,TimeContinueWelcomeOK,charity,charityPart2,TimeOKChoiceCharityOK,TimeOKPart1OK,DictatorSelf,DictatorCharity,TimeOKUltimatumAgentOK,TimeOKPayoffInformationOK,answerPart2,TimeOKCodeToStartPart2OK,TimeOKPart2OK,answer1,answer2,answer3,answer4,answer6,answer7,TimeOKControlQuestionsOK,TimeOKGroupAssignmentOK,TimeOKPAPrincipalExpectedAcceptanceOK,TimeOKPAPrincipalEffortOK,OptimalWage,TimeOKPAAgentOK,TimeOKPAAgentEffortOK,PreferedWage,PreferedEffort,TimeOKPAAgentPreferedContractOK,TimeCONTINUEQuestionnaireOK,gender,age,study,TimeCONTINUEQuestion1SociecoOK,fair_wage,fair_effort,TimeCONTINUEQuestion2FairnessRatingsOK,Give_Charity,Punish_Self,Punish_Others,TimeCONTINUEQuestion3WillingnessToActOK,Favor_return,Favor_revenge,Favor_intentions,TimeCONTINUEQuestion4FavorOK,Gift,TimeCONTINUEQuestion5GiftOK,Donation_Good_Cause,TimeCONTINUEQuestion6DonationOK,UltimatumContractConcluded,PAContractConcluded,PAEffort,PAWage,UltimatumPayoff,PAPayoff,OptimalWagePayoff,OptimalWageBonus,NumCorrectAcceptGuesses,NumCorrectRefuseGuesses,PayoffPart1,TotalPayoff,PayoffCharityPart1,PayoffCharityPart1Euro,PayoffCharityPart2,PayoffCharityPart2Euro,TotalPayoffCharity,TotalPayoffCharityEuro,TimeOKFinalPayoffCalculationOK,TimeOKFinalPayoffDisplayAgentOK,TimeOKFinalPayoffDisplayPrincipalOK,TimeTheEndTheEndOK,Ultimatum_Accept_Agent_atShare_Principal_10,Ultimatum_Accept_Agent_atShare_Principal_20,Ultimatum_Accept_Agent_atShare_Principal_30,Ultimatum_Accept_Agent_atShare_Principal_40,Ultimatum_Accept_Agent_atShare_Principal_50,Ultimatum_Accept_Agent_atShare_Principal_60,Ultimatum_Accept_Agent_atShare_Principal_70,Ultimatum_Accept_Agent_atShare_Principal_80,Ultimatum_Accept_Agent_atShare_Principal_90,PA_Accept_Agent_atWage_1,PA_Accept_Agent_atWage_3,PA_Accept_Agent_atWage_5,PA_Accept_Agent_atWage_10,PA_Accept_Agent_atWage_15,PA_Accept_Agent_atWage_20,PA_Accept_Agent_atWage_25,PA_Accept_Agent_atWage_30,PA_Accept_Agent_atWage_35,PA_Accept_Agent_atWage_40,PA_Accept_Agent_atWage_45,PA_Accept_Agent_atWage_50,PA_Accept_Agent_atWage_55,PA_Accept_Agent_atWage_60,PA_Accept_Agent_atWage_65,PA_Accept_Agent_atWage_75,PA_Accept_Agent_atWage_85,PA_Accept_Agent_atWage_95,PA_OfferedEffort_Agent_atWage_1,PA_OfferedEffort_Agent_atWage_3,PA_OfferedEffort_Agent_atWage_5,PA_OfferedEffort_Agent_atWage_10,PA_OfferedEffort_Agent_atWage_15,PA_OfferedEffort_Agent_atWage_20,PA_OfferedEffort_Agent_atWage_25,PA_OfferedEffort_Agent_atWage_30,PA_OfferedEffort_Agent_atWage_35,PA_OfferedEffort_Agent_atWage_40,PA_OfferedEffort_Agent_atWage_45,PA_OfferedEffort_Agent_atWage_50,PA_OfferedEffort_Agent_atWage_55,PA_OfferedEffort_Agent_atWage_60,PA_OfferedEffort_Agent_atWage_65,PA_OfferedEffort_Agent_atWage_75,PA_OfferedEffort_Agent_atWage_85,PA_OfferedEffort_Agent_atWage_95,Ultimatum_Offer_Principal,PA_Offer_Principal,PA_ExpectedAcceptance_Principal_atWage_1,PA_ExpectedAcceptance_Principal_atWage_3,PA_ExpectedAcceptance_Principal_atWage_5,PA_ExpectedAcceptance_Principal_atWage_10,PA_ExpectedAcceptance_Principal_atWage_15,PA_ExpectedAcceptance_Principal_atWage_20,PA_ExpectedAcceptance_Principal_atWage_25,PA_ExpectedAcceptance_Principal_atWage_30,PA_ExpectedAcceptance_Principal_atWage_35,PA_ExpectedAcceptance_Principal_atWage_40,PA_ExpectedAcceptance_Principal_atWage_45,PA_ExpectedAcceptance_Principal_atWage_50,PA_ExpectedAcceptance_Principal_atWage_55,PA_ExpectedAcceptance_Principal_atWage_60,PA_ExpectedAcceptance_Principal_atWage_65,PA_ExpectedAcceptance_Principal_atWage_75,PA_ExpectedAcceptance_Principal_atWage_85,PA_ExpectedAcceptance_Principal_atWage_95,PA_ExpectedEffort_Principal_atWage_1,PA_ExpectedEffort_Principal_atWage_3,PA_ExpectedEffort_Principal_atWage_5,PA_ExpectedEffort_Principal_atWage_10,PA_ExpectedEffort_Principal_atWage_15,PA_ExpectedEffort_Principal_atWage_20,PA_ExpectedEffort_Principal_atWage_25,PA_ExpectedEffort_Principal_atWage_30,PA_ExpectedEffort_Principal_atWage_35,PA_ExpectedEffort_Principal_atWage_40,PA_ExpectedEffort_Principal_atWage_45,PA_ExpectedEffort_Principal_atWage_50,PA_ExpectedEffort_Principal_atWage_55,PA_ExpectedEffort_Principal_atWage_60,PA_ExpectedEffort_Principal_atWage_65,PA_ExpectedEffort_Principal_atWage_75,PA_ExpectedEffort_Principal_atWage_85,PA_ExpectedEffort_Principal_atWage_95,profitmax_effort,real_profitmax_wage,source_treatment,Agent,treatment_label,giveC,min_ug,P1Self1,P1Self2,P1Self3,P1Self4,P1Self5,P1SelfP,P1Org1,P1Org2,P1Org3,P1Org4,P1Org5,P1OrgP,max_indiff,chosen_charity,TimeContinuePrefOrgIntroOK,min_o1_o2,min_o1_o2_o3,min_o1_o2_o3_o4,min_o1_o2_o3_o4_o5,rand_P1_char,charityPart1,TimeOKSelectCharityOK,TimeOKRoleAssignmentOK
12,1,12,160803_0949,1,S,subjects,1,12,1,14.79,14.79,1,0.179734739,14,0.062143971,15,0.832650001,1,12,1,99999.0,6.0,5.0,0.0,99999.0,80,20,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,55,0,0,0,0,0,99999,1,32,3,99999,55,9,99999,9,9,6,99999,8,8,0,99999,1,99999,50,99999,1,1,10,55,50,145.0,45,0.0,0,0,130,130.0,20,1.66,250.0,20.75,20,1.66,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,55.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,35.0,ge_prosocial,0,Prosocial,20.0,,,,,,,,,,,,,,,,,,,,,,,,
12,2,12,160804_0951,2,S,subjects,1,12,1,12.383,12.383,1,0.713427013,6,0.539797365,7,0.724058346,3,12,1,99999.0,1.0,1.0,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,85,0,0,0,0,0,99999,1,21,3,99999,5,1,99999,7,9,8,99999,10,8,2,99999,2,99999,300,99999,1,0,0,10,50,101.0,-35,0.0,0,2,140,101.0,10,0.83,0.0,0.0,0,0.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,60.0,ge_prosocial,0,Prosocial,10.0,,,,,,,,,,,,,,,,,,,,,,,,
12,3,12,160804_1119,3,S,subjects,1,12,1,14.79,14.79,1,0.27858988,7,0.237351015,11,0.010678289,16,12,1,99999.0,6.0,2.0,0.0,99999.0,80,20,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,65,0,0,0,0,0,99999,1,21,1,99999,45,8,99999,5,4,4,99999,10,5,4,99999,2,99999,150,99999,1,1,1,65,50,46.0,-55,0.0,0,2,130,130.0,20,1.66,25.0,2.075,20,1.66,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,65.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,4.0,5.0,6.0,7.0,8.0,1.0,5.0,ge_prosocial,0,Prosocial,20.0,,,,,,,,,,,,,,,,,,,,,,,,
12,4,12,160803_1122,1,P,subjects,1,12,1,15.62,15.62,1,0.475768858,5,0.960203665,0,0.331641934,12,12,1,99999.0,1.0,,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,10,0,0,0,0,0,99999,0,34,2,99999,40,7,99999,5,5,5,99999,7,5,3,99999,4,99999,100,99999,1,1,3,10,50,121.0,20,0.0,0,2,140,140.0,10,0.83,,,10,0.83,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,10.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,20.0,ge_prosocial,0,GE,10.0,,,,,,,,,,,,,,,,,,,,,,,,
12,5,12,160803_1241,2,P,subjects,1,12,1,13.3375,13.3375,1,0.100176408,13,0.971314357,1,0.457999618,8,12,1,99999.0,3.0,,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,10,0,0,0,0,0,99999,1,25,3,99999,60,10,99999,5,3,2,99999,9,4,4,99999,3,99999,50,99999,1,1,3,20,50,112.5,0,0.0,2,3,140,112.5,10,0.83,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,20.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,40.0,ge_prosocial,0,GE,10.0,,,,,,,,,,,,,,,,,,,,,,,,
12,6,12,160804_1250,3,P,subjects,1,12,1,15.3295,15.3295,1,0.330241946,11,0.080102561,14,0.924703505,1,12,1,99999.0,8.0,,0.0,99999.0,100,0,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,1,0,0,0,0,0,99999,1,22,2,99999,60,10,99999,2,8,8,99999,9,7,3,99999,6,99999,100,99999,1,1,9,55,60,136.5,-1,0.0,1,2,160,136.5,0,0.0,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,55.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,60.0,ge_prosocial,0,GE,0.0,,,,,,,,,,,,,,,,,,,,,,,,
13,1,13,160803_0949,1,S,subjects,1,13,1,15.62,15.62,1,0.974452034,1,0.247037016,14,0.435975271,6,13,1,99999.0,6.0,1.0,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,15,0,0,0,0,0,99999,0,22,3,99999,30,5,99999,9,8,7,99999,10,2,7,99999,5,99999,50,99999,1,1,3,20,50,111.5,5,0.0,0,3,140,140.0,10,0.83,75.0,6.225,10,0.83,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,20.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,10.0,60.0,ge_prosocial,0,Prosocial,10.0,,,,,,,,,,,,,,,,,,,,,,,,
13,2,13,160804_0951,2,S,subjects,1,13,1,12.383,12.383,1,0.868387924,3,0.419379138,8,0.509942801,7,13,1,99999.0,10.0,1.0,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,1,0,0,0,0,0,99999,1,22,3,99999,60,10,99999,3,8,1,99999,8,4,6,99999,1,99999,50,99999,0,0,0,1,0,101.0,-1,0.0,0,2,90,101.0,10,0.83,0.0,0.0,0,0.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,10.0,ge_prosocial,0,Prosocial,10.0,,,,,,,,,,,,,,,,,,,,,,,,
13,3,13,160804_1119,3,S,subjects,1,13,1,11.47,11.47,1,0.858133917,0,0.3125641,11,0.726300531,4,13,1,99999.0,2.0,3.0,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,15,0,0,0,0,0,99999,0,24,3,99999,45,8,99999,8,7,3,99999,9,2,6,99999,1,99999,50,99999,0,1,5,20,0,131.5,35,0.0,3,0,90,90.0,10,0.83,125.0,10.375,10,0.83,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,20.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,9.0,10.0,5.0,1.0,ge_prosocial,0,Prosocial,10.0,,,,,,,,,,,,,,,,,,,,,,,,
13,4,13,160803_1122,1,P,subjects,1,13,1,16.45,16.45,1,0.185750261,13,0.146250655,14,0.803767875,3,13,1,99999.0,5.0,,0.0,99999.0,80,20,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,45,0,0,0,0,0,99999,0,25,3,99999,60,10,99999,6,4,4,99999,7,2,5,99999,3,99999,200,99999,1,1,8,50,70,132.5,35,0.0,0,5,150,150.0,20,1.66,,,20,1.66,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,50.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,4.0,6.0,6.0,7.0,2.0,8.0,1.0,10.0,60.0,ge_prosocial,0,GE,20.0,,,,,,,,,,,,,,,,,,,,,,,,
13,5,13,160803_1241,2,P,subjects,1,13,1,11.387,11.387,1,0.281541099,11,0.815305996,3,0.280736737,12,13,1,99999.0,6.0,,0.0,99999.0,100,0,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,95,0,0,0,0,0,99999,0,40,3,99999,5,1,99999,5,5,5,99999,5,5,5,99999,4,99999,0,99999,0,1,3,45,0,89.0,-45,0.0,1,7,100,89.0,0,0.0,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,45.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,50.0,ge_prosocial,0,GE,0.0,,,,,,,,,,,,,,,,,,,,,,,,
13,6,13,160804_1250,3,P,subjects,1,13,1,11.719,11.719,1,0.893937129,0,0.005729976,15,0.899827328,4,13,1,99999.0,1.0,,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,45,0,0,0,0,0,99999,1,29,3,99999,35,5,99999,0,10,7,99999,10,9,0,99999,0,99999,0,99999,0,1,2,30,0,93.0,-5,0.0,2,4,90,93.0,10,0.83,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,30.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,3.0,3.0,5.0,,,,,,,,,2.0,20.0,ge_prosocial,0,GE,10.0,,,,,,,,,,,,,,,,,,,,,,,,
14,1,14,160803_0949,1,S,subjects,1,14,1,12.3,12.3,1,0.551468353,4,0.333388566,13,0.043785064,15,14,1,99999.0,1.0,5.0,0.0,99999.0,50,50,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,40,0,0,0,0,0,99999,1,21,3,99999,40,6,99999,9,4,6,99999,10,1,4,99999,5,99999,50,99999,1,1,6,40,50,123.5,20,0.0,1,6,100,100.0,50,4.15,150.0,12.45,50,4.15,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,25.0,ge_prosocial,0,Prosocial,50.0,,,,,,,,,,,,,,,,,,,,,,,,
14,2,14,160804_0951,2,S,subjects,1,14,1,12.051,12.051,1,0.818962264,4,0.042154231,15,0.020128368,16,14,1,99999.0,1.0,1.0,0.0,99999.0,50,50,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,60,0,0,0,0,0,99999,1,22,3,99999,40,7,99999,7,5,9,99999,10,2,2,99999,5,99999,200,99999,1,1,4,45,60,97.0,-20,0.0,0,4,110,97.0,50,4.15,100.0,8.3,100,8.3,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,45.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,5.0,6.0,6.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,ge_prosocial,0,Prosocial,50.0,,,,,,,,,,,,,,,,,,,,,,,,
14,3,14,160804_1119,3,S,subjects,1,14,1,9.81,9.81,1,0.726378927,1,0.01722916,16,0.933031327,2,14,1,99999.0,3.0,10.0,0.0,99999.0,70,30,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,50,0,0,0,0,0,99999,1,28,3,99999,60,10,99999,8,0,3,99999,9,1,5,99999,6,99999,200,99999,0,1,1,40,0,71.0,-40,0.0,2,0,70,70.0,30,2.49,25.0,2.075,30,2.49,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,40.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,3.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,10.0,1.0,1.0,ge_prosocial,0,Prosocial,30.0,,,,,,,,,,,,,,,,,,,,,,,,
14,4,14,160803_1122,1,P,subjects,1,14,1,11.47,11.47,1,0.832431363,0,0.82315878,1,0.85333817,3,14,1,99999.0,5.0,,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,1,0,0,0,0,0,99999,1,24,3,99999,30,5,99999,7,1,1,99999,4,0,8,99999,1,99999,0,99999,0,0,0,10,0,101.5,-1,0.0,0,3,90,90.0,10,0.83,,,10,0.83,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,10.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,ge_prosocial,0,GE,10.0,,,,,,,,,,,,,,,,,,,,,,,,
14,5,14,160803_1241,2,P,subjects,1,14,1,12.632,12.632,1,0.503447973,10,0.722407673,4,0.90380834,1,14,1,99999.0,9.0,,0.0,99999.0,100,0,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,1,0,0,0,0,0,99999,1,21,2,99999,40,7,99999,3,9,8,99999,4,4,4,99999,4,99999,0,99999,1,0,0,1,50,104.0,-1,0.0,0,8,150,104.0,0,0.0,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,65.0,ge_prosocial,0,GE,0.0,,,,,,,,,,,,,,,,,,,,,,,,
14,6,14,160804_1250,3,P,subjects,1,14,1,12.549,12.549,1,0.317154297,11,0.18527147,14,0.882699137,4,14,1,99999.0,10.0,,0.0,99999.0,80,20,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,30,0,0,0,0,0,99999,0,24,1,99999,35,6,99999,7,8,7,99999,10,8,3,99999,2,99999,50,99999,1,0,0,10,50,103.0,-30,0.0,3,3,130,103.0,20,1.66,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,10.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,45.0,ge_prosocial,0,GE,20.0,,,,,,,,,,,,,,,,,,,,,,,,
15,1,15,160803_0949,1,S,subjects,1,15,1,18.94,18.94,1,0.615336996,4,0.382045566,12,0.678659568,2,15,1,99999.0,6.0,5.0,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,1,0,0,0,0,0,99999,1,26,1,99999,30,5,99999,6,0,2,99999,3,0,3,99999,1,99999,50,99999,1,1,1,10,90,101.0,-1,0.0,0,2,180,180.0,10,0.83,25.0,2.075,10,0.83,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,10.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,20.0,ge_prosocial,0,Prosocial,10.0,,,,,,,,,,,,,,,,,,,,,,,,
15,2,15,160804_0951,2,S,subjects,1,15,1,14.9145,14.9145,1,0.952834907,2,0.70926076,5,0.404886383,10,15,1,99999.0,8.0,6.0,0.0,99999.0,50,50,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,25,0,0,0,0,0,99999,1,25,1,99999,60,10,99999,5,2,4,99999,9,2,3,99999,2,99999,100,99999,1,1,7,40,70,131.5,25,0.0,0,3,120,131.5,50,4.15,175.0,14.525,175,14.525,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,40.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,9.0,50.0,ge_prosocial,0,Prosocial,50.0,,,,,,,,,,,,,,,,,,,,,,,,
15,3,15,160804_1119,3,S,subjects,1,15,1,17.28,17.28,1,0.353441149,3,0.432292382,8,0.457506071,5,15,1,99999.0,10.0,8.0,0.0,99999.0,70,30,0,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,99999,99999,20,0,0,0,0,0,99999,1,24,3,99999,20,4,99999,6,2,4,99999,8,6,3,99999,5,99999,500,99999,1,0,0,20,90,102.0,-20,0.0,0,4,160,160.0,30,2.49,0.0,0.0,30,2.49,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,20.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,40.0,ge_prosocial,0,Prosocial,30.0,,,,,,,,,,,,,,,,,,,,,,,,
15,4,15,160803_1122,1,P,subjects,1,15,1,18.94,18.94,1,0.165255291,13,0.185083119,14,0.623145243,7,15,1,99999.0,10.0,,0.0,99999.0,90,10,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,3,0,0,0,0,0,99999,1,20,3,99999,15,3,99999,7,1,0,99999,8,2,0,99999,3,99999,10,99999,1,1,4,20,90,122.0,-3,0.0,1,3,180,180.0,10,0.83,,,10,0.83,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,20.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,8.0,45.0,ge_prosocial,0,GE,10.0,,,,,,,,,,,,,,,,,,,,,,,,
15,5,15,160803_1241,2,P,subjects,1,15,1,12.4245,12.4245,1,0.514252384,10,0.767991375,4,0.888910949,2,15,1,99999.0,7.0,,0.0,99999.0,100,0,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,10,0,0,0,0,0,99999,0,23,3,99999,10,4,99999,7,2,2,99999,10,7,4,99999,4,99999,0,99999,1,0,0,10,50,101.5,-10,0.0,0,3,150,101.5,0,0.0,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,10.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,ge_prosocial,0,GE,0.0,,,,,,,,,,,,,,,,,,,,,,,,
15,6,15,160804_1250,3,P,subjects,1,15,1,11.5945,11.5945,1,0.481469165,6,0.568380786,10,0.04942905,16,15,1,99999.0,7.0,,0.0,99999.0,100,0,0,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,99999,99999,1,0,0,0,0,0,99999,0,20,1,99999,20,4,99999,0,0,0,99999,10,0,3,99999,0,99999,0,99999,0,1,1,20,0,91.5,-1,0.0,0,3,100,91.5,0,0.0,,,-1,-1.0,99999,0,99999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,20.0,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,10.0,ge_prosocial,0,GE,0.0,,,,,,,,,,,,,,,,,,,,,,,,
