principal_n,Treatment,treatment_label,PA_Offer_Principal,PAWage,OptimalWage,real_profitmax_wage,DictatorCharity,giveC,gender,age,study,Wage,ExpectedAcceptance,ExpectedEffort
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,20,1.0,5.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,25,1.0,5.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,30,1.0,5.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,35,1.0,5.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,40,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,45,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,50,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,55,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,60,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,65,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,75,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,85,1.0,4.0
38,S,Prosocial,20.0,20,20,40.0,30,30.0,1,24,3,95,1.0,4.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,1,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,3,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,5,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,10,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,15,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,20,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,25,1.0,5.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,30,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,35,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,40,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,45,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,50,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,55,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,60,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,65,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,75,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,85,0.0,0.0
39,P,GE,20.0,20,3,45.0,10,10.0,1,20,3,95,0.0,0.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,1,0.0,0.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,3,0.0,0.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,5,0.0,0.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,10,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,15,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,20,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,25,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,30,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,35,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,40,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,45,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,50,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,55,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,60,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,65,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,75,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,85,1.0,1.0
40,P,GE,10.0,10,10,15.0,0,0.0,0,23,3,95,1.0,1.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,1,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,3,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,5,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,10,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,15,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,20,1.0,4.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,25,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,30,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,35,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,40,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,45,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,50,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,55,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,60,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,65,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,75,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,85,0.0,0.0
41,P,GE,20.0,20,1,10.0,0,0.0,0,20,1,95,0.0,0.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,1,0.0,0.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,3,0.0,0.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,5,0.0,0.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,10,1.0,2.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,15,1.0,2.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,20,1.0,2.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,25,1.0,3.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,30,1.0,3.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,35,1.0,4.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,40,1.0,4.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,45,1.0,5.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,50,1.0,5.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,55,1.0,5.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,60,1.0,6.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,65,1.0,6.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,75,1.0,6.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,85,1.0,7.0
42,S,Prosocial,20.0,20,20,35.0,0,0.0,1,21,3,95,1.0,7.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,1,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,3,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,5,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,10,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,15,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,20,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,25,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,30,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,35,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,40,0.0,0.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,45,1.0,8.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,50,1.0,7.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,55,1.0,6.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,60,1.0,10.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,65,1.0,10.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,75,1.0,10.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,85,1.0,10.0
43,S,Prosocial,55.0,55,60,35.0,0,0.0,0,24,2,95,1.0,10.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,1,0.0,0.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,3,0.0,0.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,5,0.0,0.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,10,0.0,0.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,15,1.0,1.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,20,1.0,1.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,25,1.0,1.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,30,1.0,1.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,35,1.0,1.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,40,1.0,2.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,45,1.0,2.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,50,1.0,2.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,55,1.0,2.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,60,1.0,5.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,65,1.0,4.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,75,1.0,8.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,85,1.0,8.0
44,S,Prosocial,60.0,60,60,25.0,0,0.0,1,23,2,95,1.0,10.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,1,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,3,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,5,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,10,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,15,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,20,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,25,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,30,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,35,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,40,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,45,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,50,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,55,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,60,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,65,1.0,1.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,75,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,85,0.0,0.0
45,P,GE,5.0,5,40,65.0,10,10.0,1,25,3,95,0.0,0.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,1,0.0,0.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,3,0.0,0.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,5,0.0,0.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,10,0.0,0.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,15,0.0,0.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,20,0.0,0.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,25,1.0,1.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,30,1.0,1.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,35,1.0,1.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,40,1.0,2.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,45,1.0,3.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,50,1.0,3.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,55,1.0,4.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,60,1.0,5.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,65,1.0,6.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,75,1.0,7.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,85,1.0,8.0
46,P,GE,35.0,35,60,55.0,10,10.0,1,22,2,95,1.0,9.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,1,0.0,0.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,3,0.0,0.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,5,0.0,0.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,10,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,15,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,20,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,25,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,30,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,35,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,40,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,45,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,50,1.0,1.0
47,S,Prosocial,10.0,10,10,55.0,10,10.0,1,23,1,55,1.0,1.0
